"","lo_x","lo_y","lo_z","x","y","z","Moll_x","Moll_y"
"399",369305.857921705,265328.031800774,227795.72846442,0.166643459431381,-0.980196445428677,-0.106980773028283,1.25812485796981,-0.118966222441
"393",375853.958909175,266715.474058174,229946.389059084,0.0779297621560689,-0.983803774146656,-0.16142207452853,1.33214934550257,-0.179780247236835
"389",377711.985995986,267916.5630925,230213.185454118,-0.0370292248982835,-0.978320291947226,-0.20376025831287,1.42944478387305,-0.227303236212821
"416",335419.5891523,247958.013961008,219759.042518747,0.647965136066903,-0.74967512544183,0.134641705038137,0.76816213016444,0.149830102550015
"418",331561.963639972,245987.095564699,218105.812386357,0.693940773476356,-0.701662056819442,0.161606190868255,0.70629721657385,0.179986423733858
"422",305600.19868213,225419.895823601,208879.206931086,0.907410471262807,-0.058622160480634,0.416136610914244,0.0547661022106608,0.471073987687648
"419",304713.423222616,224638.408704309,207514.575749991,0.903044836732892,0.0255814956208564,0.428783873218041,-0.0239444850731825,0.486002259664508
"414",301409.639606662,222795.995270003,206072.88708231,0.888858942734171,0.147866484325634,0.433664942939442,-0.139150987525107,0.491779991645977
"411",297224.265250871,221995.728939996,204580.929964215,0.856534557520618,0.25005922588907,0.45146310516001,-0.238320244271282,0.512928235361877
"406",291175.528066812,219500.990191835,203757.1160576,0.809987826141187,0.414170197626423,0.415190039501388,-0.401367938945716,0.469959096712491
"420",328198.249541432,243795.929404122,216961.1954349,0.734706604043029,-0.652167606076223,0.18677157053569,0.646466117545741,0.208205654312035
"421",325041.286842646,241014.100314899,215879.635785085,0.77422361570736,-0.592484475441834,0.222575693285313,0.578934344894253,0.248504271886303
"424",322319.031867424,238236.59949142,215174.782893581,0.807854283076026,-0.529772302738237,0.258288142521383,0.511546122871698,0.288908295993453
"428",319875.368703754,235635.059448571,214473.67645895,0.838460867339653,-0.464634323129035,0.284777667155379,0.443838419240197,0.319035510748085
"429",316884.003154274,232821.770384742,213941.503931067,0.864900840462543,-0.39151306675748,0.314108348703659,0.370614045984719,0.352573720889693
"430",312830.824817095,230087.961334467,212567.598498434,0.883902075726072,-0.314661614082068,0.345984377032271,0.296016482397918,0.389264624972775
"425",309282.578981944,227321.840587151,211642.060674604,0.901141041644511,-0.226986889676901,0.369353184606078,0.212312205650596,0.416342806343366
"423",307297.939428996,226050.560069978,210192.93275219,0.909409277867461,-0.139983557878993,0.391636781791653,0.1306060253369,0.442319932745184
"654",353153.2964133,220498.513240647,236187.000408277,-0.149015680744931,-0.913604407669203,0.378313776090071,1.48706344566261,0.426769503112929
"650",355019.116381074,221538.282833922,237049.974745475,-0.23762078966099,-0.908818662606289,0.342906691126617,1.58211283874377,0.385710159345017
"639",357414.532409503,223337.461991283,237612.58886825,-0.331534058113298,-0.89361423255642,0.302553750073484,1.68340274506693,0.339337603708197
"630",360775.251066339,226165.475935572,238835.300585626,-0.443381985916127,-0.862844242545208,0.242718412304583,1.80737566988153,0.2712650771109
"619",363346.261656865,228513.99488356,238391.919351547,-0.590242274673398,-0.788442527921478,0.173125495965101,1.97414747006268,0.192893857274901
"605",368924.121385144,228051.171652544,241117.829917948,-0.753350254920082,-0.650224414574722,0.0983443140339517,2.18080364871821,0.109342105003649
"659",350177.565340157,218386.876678997,234771.831069761,-0.0501466761597014,-0.90767145132991,0.41667475002787,1.38007023950769,0.471707965624754
"663",348307.078448611,215382.045742312,233910.310025569,0.0069287716653444,-0.88764209083055,0.46048182451556,1.30714773913018,0.523694704747267
"660",331039.93993472,195209.588130258,220418.266960544,0.461536953056427,-0.458332767872213,0.759549020707673,0.538282264491999,0.911405300956698
"656",329790.243088887,192089.253999751,219177.06816944,0.485342167874483,-0.37653597036285,0.78909038969297,0.438110317484093,0.955081693077434
"652",327527.977344449,189167.514023577,217869.73129602,0.503486473383749,-0.287977613999327,0.814598223024609,0.332668716286344,0.994186541141507
"649",323395.361235927,186078.914593756,216687.936678439,0.513062046530514,-0.19596037179696,0.835683474226407,0.22565424963002,1.02768065479149
"640",322734.472138274,183496.151089621,215848.475812226,0.509915256543398,-0.100880825658488,0.854288879805153,0.116645746607614,1.05828315858357
"633",320058.155938347,183744.243825422,214327.24567436,0.506632857930818,0.0188969329362859,0.861954786047652,-0.0219139380128735,1.0712208217092
"626",318032.66400166,183299.264679241,213062.204819118,0.502746604289875,0.136266037547835,0.853626041593163,-0.158283702515433,1.05717401664377
"613",316362.053905666,181769.372777616,211944.677435422,0.459408601718557,0.303230805583964,0.834862153419294,-0.361354211214201,1.02635368092118
"664",344934.490608475,213443.312643901,232045.469963949,0.0888307218887725,-0.871333447946323,0.482583801363754,1.21852133303691,0.550231568921618
"670",342091.95236636,211815.2929029,230481.170564795,0.158265643641638,-0.832106251123976,0.53155542785593,1.12327556955356,0.609879432524233
"667",339729.379770464,209306.253896905,229376.496173056,0.218876877663068,-0.797870673207962,0.561689684130962,1.04308437427932,0.647245269751984
"673",338283.579740825,207519.964664298,228008.467894953,0.272357537461091,-0.752424617950361,0.599732078590418,0.959225276629463,0.695255913221444
"669",336576.968963858,205616.039347643,226406.56475353,0.325101154175629,-0.702138504818925,0.633490930956646,0.873017289400831,0.738761396316199
"668",334621.657085273,203171.545121284,224949.787867131,0.366866426120336,-0.6465918550987,0.668825835554902,0.789688443094893,0.785355479414225
"665",333571.786097927,200378.311642778,223357.252804609,0.404395837005935,-0.591542758077097,0.697525033514074,0.710534242806405,0.824122964841816
"661",332193.284076972,198086.475567536,221709.03404379,0.43660571781245,-0.527192532539736,0.729001701512291,0.624968307826714,0.867754687330446
"675",355246.48554849,216729.97243882,238342.778147807,-0.272829309145566,-0.868206322768671,0.414465860084586,1.59274593607882,0.469106365214423
"666",357911.850086566,218565.748653135,239111.575041161,-0.377592688231097,-0.851801078044155,0.363123512371795,1.71334861527239,0.409108468276777
"658",360966.338482395,221091.937451891,239536.340114772,-0.494977834877789,-0.810762730109271,0.312507181430215,1.84808622048749,0.350737604045003
"648",364182.411668023,222806.69561677,240314.159312521,-0.614421812576645,-0.742823570511117,0.265892796674047,1.99081741413315,0.29754258803462
"629",367552.441709803,224110.869628689,241460.140579864,-0.767939810645793,-0.624466993259719,0.142511127826813,2.19979281220626,0.158623292755248
"679",353680.437749393,215271.110421774,237306.24466821,-0.180736822122438,-0.875871144792951,0.447419198122039,1.49075719114107,0.508111803546825
"682",351066.769179277,213396.261029015,235936.778658784,-0.0875198178531077,-0.87825114579428,0.470122544018039,1.39178445905812,0.535242771909341
"683",333637.504472843,193028.571271326,221787.842324005,0.379619647248455,-0.46962617786913,0.797082289655837,0.585243475288284,0.967182738108957
"680",332544.492453637,190290.882263712,220310.267986708,0.404726453055531,-0.392875943330461,0.825739057662461,0.484715068165238,1.01173912908864
"676",330889.639121051,186946.581742034,218665.708762749,0.41775622372877,-0.314193807354406,0.852503365949966,0.386487303105286,1.05529877135505
"674",328321.11250542,184426.791705859,217452.859365631,0.429603084300214,-0.227654567903421,0.873850437816707,0.278877334651933,1.09172686614885
"662",325760.748145356,181875.962956603,216341.669411627,0.442684215821379,-0.121962871749645,0.888344383095424,0.148333736366199,1.11751074864006
"655",322481.973790409,180991.025371914,214956.659409576,0.43682093883341,-0.0116261688148193,0.899473345683677,0.0142230636362508,1.13799805325539
"651",321090.509493812,179491.760292792,214497.114000124,0.420304531447583,0.111517054209258,0.900504329509369,-0.138193322721039,1.13992986909348
"686",348547.645862244,211158.730214012,234531.184378411,-0.0104088800783947,-0.853287810827715,0.521336328207003,1.29182759855747,0.597328158850579
"691",345670.77392798,208966.195399661,232539.632051688,0.0615579133123496,-0.82601726043451,0.560273244741257,1.19872786726823,0.645476445002547
"693",343101.994606009,206963.650030912,230955.371756625,0.123660077448603,-0.791294167974042,0.598800237955593,1.11057709662498,0.694067670767981
"696",341362.583417363,205001.660368093,229614.204119026,0.181463000914287,-0.753830060041097,0.631515177867973,1.02589701616096,0.736189505134654
"695",340019.768264765,203309.089149485,228114.172061139,0.236875175808967,-0.707031491248275,0.666330714787118,0.935817101265197,0.782026149165804
"692",338246.375822619,201103.026720195,226486.772201861,0.285497066384531,-0.656481199869727,0.698229087981466,0.848624609883894,0.825085539898282
"689",336630.517345414,198326.84144369,225070.164061054,0.326949747199406,-0.60283780445934,0.72779835416198,0.764302423823504,0.866062992435797
"685",335241.811313425,195543.04564103,223272.302090918,0.355839149890815,-0.539290217973979,0.763246067924729,0.676973500300163,0.916786997930858
"690",358719.822924115,213888.943048599,239912.119803342,-0.422088040243608,-0.798827819034718,0.428620813563161,1.73916069719776,0.485809405079957
"681",361626.032137511,216134.564330411,240421.565183446,-0.528899221514274,-0.752318968820595,0.392787197645637,1.8666395740596,0.443665429653798
"672",364077.178738083,217118.643515935,241645.776343592,-0.665098198777726,-0.657282943815049,0.354434080969151,2.04022894865055,0.399037098708238
"653",367130.417341632,218718.542146455,242909.247708393,-0.798055531335803,-0.546252673415295,0.254392188738122,2.24125424504197,0.284489219050405
"698",356068.888272536,212300.928585168,239076.318805799,-0.312437140810531,-0.82565366544413,0.469764896284101,1.61069799112915,0.534813628666334
"703",353960.620723894,210565.50580232,238222.757776509,-0.215088910145868,-0.827881307701431,0.51802442132667,1.49149288571954,0.593272758041113
"705",336774.44625634,191135.795271746,223436.94081451,0.302283051223938,-0.47876901503335,0.82426038797624,0.635392862520135,1.00939137087304
"701",335208.022205451,188346.02244092,221684.21022442,0.326918810312265,-0.401034170540023,0.855742768314923,0.528090114131558,1.06072118384527
"699",334302.441851565,185865.83266716,220369.642019748,0.348756824941608,-0.331899969624161,0.87647651835068,0.432589454258867,1.09632988423039
"694",332421.843159249,183626.64943827,219010.48642941,0.349006077843243,-0.237443613190459,0.906540284920387,0.31231916161478,1.15136495286816
"684",329321.098306693,180223.861366914,218006.763471092,0.348184115209809,-0.146846775753544,0.925853037131893,0.194313675558533,1.18959738369446
"678",327670.941194027,177608.681661572,216593.626114858,0.368433148325874,-0.0407792166405047,0.92875942563447,0.0530073357934127,1.19560384214514
"671",324535.87312432,176433.090217447,215178.482266903,0.342847963644951,0.0814262292227882,0.935855246829908,-0.108523138512716,1.21060045999698
"707",351950.240032256,208875.485955295,236724.598464288,-0.122097071471499,-0.826030252322452,0.550242062538107,1.38279344691404,0.632985744782566
"709",349171.692589666,207212.496785041,235000.940909328,-0.0370938119471698,-0.811034631398753,0.583820927842705,1.27885788566087,0.675053550321011
"714",347435.619001448,204892.968800423,233685.703631208,0.0206670977067466,-0.778299599699258,0.627552869629607,1.19015015982768,0.731041684679571
"716",345416.131287212,203204.07579403,231645.094494399,0.0837725750902714,-0.741779506467531,0.665391102621256,1.09472995119197,0.780774009677048
"715",343117.631871544,201583.882036721,229937.540077561,0.141537103262688,-0.70278409562519,0.697181298756852,1.0041589277359,0.823653224717938
"713",341731.685747831,198942.834793184,228795.281403472,0.194336460113846,-0.657563581508142,0.727903480239382,0.913384459274519,0.866210702079156
"711",340425.994829025,196394.295769118,226970.740346171,0.233090044565455,-0.602224161224196,0.76354115197695,0.823366680708367,0.917217528346236
"708",338495.489086459,193542.390912558,225177.387395348,0.268552589246111,-0.544596388637977,0.794540294945249,0.733407753289001,0.963319510952316
"702",361969.67106111,210890.881669337,241591.166691904,-0.609429301284316,-0.646551971952867,0.458875227376646,1.94693371525132,0.521774213447737
"688",365352.994964795,213585.774110519,242842.304575767,-0.742927734001782,-0.556459364556274,0.372036769215901,2.14841058097331,0.419462839817334
"710",359703.472314221,209194.711824938,240593.643619376,-0.482616325736945,-0.728750693198981,0.485802335620337,1.78565961392076,0.554114680956199
"718",356946.213482007,208398.240913545,239420.562968339,-0.36828221107557,-0.768651975401169,0.523012766304199,1.64526749251373,0.599383220166862
"725",340054.133092601,188877.41941335,224750.390169097,0.208005370829084,-0.481670101761016,0.851309390748033,0.698780274983757,1.05330901471334
"722",338171.57049739,186681.324951656,222864.426530485,0.230208854280634,-0.404582419228143,0.885051947324168,0.586368246301216,1.11156973532703
"720",336275.354048867,184202.502904215,220979.868785329,0.246368785714166,-0.32586957137653,0.912749387223352,0.472717499745991,1.16336600059844
"712",335055.771706991,181499.874420098,219278.60435605,0.266754579049337,-0.22358812129388,0.93747018436454,0.322087484934805,1.21408420718268
"704",332021.039140292,176358.528817785,219633.306813258,0.256839890331679,-0.14013702586898,0.956239972347427,0.206083421976474,1.25696120660457
"700",329890.207378887,173928.893949315,218655.453803364,0.246403742843865,-0.0463564913882729,0.968057989594995,0.0693947164497764,1.28701001758556
"687",327793.526197457,172806.975904936,217080.548805257,0.26674230950586,0.089205446302061,0.959630620952421,-0.129790040843122,1.26528369987561
"723",354516.739538534,207021.707628928,238455.471728147,-0.262515236004672,-0.776734981865004,0.572510715019888,1.50976554203492,0.660801218106413
"726",353505.78717657,205529.256347619,237351.930817727,-0.176544316199703,-0.770707894890804,0.612242962532494,1.39755816213365,0.711272989954996
"730",351110.299480667,203991.162208379,235860.131487374,-0.0907010929931586,-0.757280427917874,0.646760902669888,1.28579917588002,0.756123945682194
"735",350392.332562682,200810.835887886,234990.813569795,-0.0282352931358852,-0.728426824783887,0.684541546698807,1.19037613305111,0.806473565028234
"736",347282.504602692,199211.482560055,232520.042695917,0.0378170205339499,-0.691558906453461,0.72132943365901,1.0858410876625,0.857002445259654
"734",345334.231995763,197183.320429272,231068.270628049,0.0919026911110339,-0.6480065050068,0.756069748657769,0.988225423985606,0.906361156024177
"731",343879.182185345,194403.323714124,229180.098947096,0.129514866391809,-0.596474735465596,0.792113495235853,0.897390801419786,0.95964382649944
"727",341951.441650205,191782.353251352,226976.392457725,0.167370863565067,-0.539760936353526,0.825012197253016,0.799930245926414,1.01058434506488
"719",362893.165122296,207817.824227491,242539.492821788,-0.668759459063772,-0.567089059351305,0.480802230315941,2.0236577039022,0.548084233848039
"728",360599.267016418,206932.725645165,241249.272118227,-0.558550796859405,-0.632557875322198,0.536555255025604,1.85919014950887,0.616041763701935
"743",343347.696014711,187504.479013575,226876.181132953,0.106220831846926,-0.477805178569511,0.872020267088962,0.777094118311378,1.08853579608593
"740",341732.291492195,184897.645338667,224746.004467193,0.132526176409194,-0.403781377589048,0.905205728925005,0.6582401676125,1.14881773008293
"737",338351.191271842,182656.698914176,221551.962310697,0.138581558363644,-0.315034398641834,0.938908131477133,0.530045019818815,1.21720988863209
"729",336933.291105093,180224.667151438,220688.024939734,0.160740800805248,-0.23228850275135,0.959272873819553,0.389363205259852,1.26439538278169
"724",335626.796638059,177406.994522987,220029.380471281,0.154028460616008,-0.130368900857624,0.979427987658836,0.227450263664234,1.3195718804802
"717",333615.02463548,173188.739899797,220086.065861068,0.142959777869388,-0.0387621942815431,0.988969157358315,0.0699848384156302,1.35189376389713
"706",331467.619101527,171922.900471937,219068.170605218,0.158946371956611,0.08502499268312,0.983619236016186,-0.147717692244442,1.3329866126779
"738",357950.811270811,206162.176503276,239721.156737711,-0.4351950794274,-0.690110365862279,0.57823258795368,1.69297860059604,0.668000604829524
"742",355504.145550598,203905.607400463,238821.172027457,-0.329210961381858,-0.713840889472729,0.618103007129731,1.55294636182049,0.71881724921145
"744",354469.044011378,201689.008042206,237762.08257549,-0.224497259883158,-0.720024465430066,0.656632126450649,1.41511556476968,0.769143500097702
"748",353465.301062192,199728.324226093,236466.318398213,-0.161767487800091,-0.689879898834202,0.705618172296717,1.30856624191175,0.835223187579572
"751",352109.852384561,196734.736658137,234977.919902896,-0.0750120187260025,-0.67775510346634,0.731451445259343,1.19217647635741,0.871204771823169
"750",349937.627206407,194747.137070931,233285.581378606,-0.0209391243885426,-0.626591623190626,0.779066422596416,1.07899300729056,0.940082840903522
"749",347743.222162638,192739.843069218,231288.01961357,0.020257460201754,-0.578018015028856,0.815772523200111,0.98157157903622,0.996022184379562
"747",345674.090462144,189842.081451487,229010.494200775,0.0591087543395637,-0.52542089408786,0.848786804336837,0.880704584967954,1.04912042906164
"758",347085.995310255,184485.854548167,229064.968735694,-0.0032908123352774,-0.445569260251312,0.895241422675064,0.854176807807367,1.13013046458594
"756",344264.123795744,183144.555288843,226152.408575453,0.00349862971431855,-0.380147036024163,0.924919450867029,0.763230923957353,1.18768356744086
"753",342470.951513816,180568.502121375,224569.342532425,0.0572161204387759,-0.300659269307216,0.95201382308325,0.58743050688618,1.24686898817062
"746",339938.315411876,177583.706413337,222993.23068902,0.0357088433404495,-0.206067497333536,0.977886018434654,0.463821239472677,1.31486603176222
"739",336788.520070339,174674.674315444,221303.372994437,0.0294282798949599,-0.11671735428576,0.992729084670615,0.305186727316856,1.36706434393404
"741",361625.327460335,203634.366244434,241691.901434203,-0.648155914056022,-0.522773816441655,0.553716035452496,1.97944703750531,0.637304412279943
"752",359173.856553743,202263.036879738,239950.311678057,-0.527297463684966,-0.586924370351526,0.614391705900126,1.78952880382693,0.714036125356289
"757",356921.592501465,199857.31660508,238604.961827506,-0.399994871635628,-0.628589842292708,0.666992438361655,1.60263376715199,0.782908500765787
"761",355723.359604609,197451.88186498,237668.734972329,-0.314550291551834,-0.624837371066132,0.714588254734026,1.46816069628595,0.847619332647141
"764",355351.273913142,195148.947402586,236315.472351023,-0.234333987673226,-0.606904134326749,0.759443845164515,1.33518558147927,0.911252530888428
"766",354873.978440367,192975.573118785,234828.09074898,-0.148468933506842,-0.586588763057502,0.796159907831342,1.19612724187511,0.965779377104704
"765",351693.358812838,190933.592652037,232954.673171773,-0.104497035376729,-0.54819491078505,0.829796788007067,1.09914041336341,1.01821141461795
"762",349509.737933518,187932.254495387,231062.833655798,-0.0503912108608691,-0.500838623102253,0.864072566094431,0.977768373799418,1.07483197098834
"771",349997.475575054,183398.868142571,229402.120718422,-0.133506009313563,-0.406283479296245,0.903941303364386,0.995463131730268,1.14641443212019
"770",348012.618280988,180597.961178342,228507.127217879,-0.108029682625297,-0.339741231629961,0.934294109583505,0.88092813021764,1.20725753028074
"767",345630.805599628,177400.774029796,226645.315607441,-0.0913993435000171,-0.261661436083917,0.960822279547195,0.759574826505523,1.26826096177512
"760",342241.092376206,174083.086016175,225109.976640292,-0.0787488830962998,-0.169237410231682,0.982424201854351,0.617331789286171,1.32905850980943
"755",339115.82983275,172539.934121792,223301.156884213,-0.0952838614197727,-0.0849382449930982,0.991819782163287,0.578375519455827,1.36319692954279
"759",360261.00072465,198227.959958631,240719.945918333,-0.601644839863402,-0.493348943054024,0.628196073732731,1.89110329810083,0.731876431314569
"768",358021.090482138,195877.584338246,238977.211544543,-0.525743497098595,-0.496926968120901,0.690403768538895,1.75498464189832,0.81441898375475
"772",356504.036076463,193246.412680886,237372.023195968,-0.401643245537798,-0.521005268259508,0.753150857238908,1.54444619526227,0.902144487451629
"774",357044.117848531,190288.984502288,235969.395908014,-0.321376272781716,-0.522723711909851,0.789605732185449,1.40803885240647,0.955858093110412
"777",355507.775416403,187667.219378015,234146.383701971,-0.239422856484506,-0.476644364876803,0.845864554892796,1.23625840895318,1.04429366141833
"775",353174.486232634,185866.412648835,232913.474829852,-0.18161899059164,-0.460493954361125,0.86888426171345,1.12681454659302,1.08309921780257
"781",353974.439261952,181114.956228125,231424.727029582,-0.301563762911751,-0.333335135196882,0.893278783214838,1.25523312454167,1.12651448952647
"780",350185.232744381,178107.759266563,229892.733853687,-0.275502001132,-0.267394161624936,0.923362880833511,1.16627214466112,1.18450894374465
"776",348449.817079015,174813.856734819,229708.366469354,-0.21928741096156,-0.192760654492695,0.956428963108773,0.997321972536309,1.25741956884719
"773",358642.31901376,190857.490426759,239244.840107064,-0.575801072316328,-0.41346147762266,0.705338735389921,1.83046501503508,0.834838615695828
"779",358113.633416436,187839.189557856,237844.818389909,-0.505048610277516,-0.398009502907672,0.765842240185234,1.69097394849723,0.920579893747001
"782",359130.184415803,185128.329648583,234668.487125813,-0.441414685454957,-0.376496389156748,0.814495883609385,1.55962946069403,0.994026723180716
"784",357181.958936375,182804.344990157,233453.336879445,-0.356047137121848,-0.361720871142059,0.86161966523958,1.38129417969789,1.07065089172419
"786",356200.211977929,178355.410892118,232680.640543084,-0.420952551949148,-0.230264297728017,0.877369535714184,1.49876710090483,1.09790180396301
"783",353329.785085284,175209.057191361,231296.49843793,-0.40324764906407,-0.154368069541599,0.901976625323684,1.47249050247097,1.14269917967445
"443",339283.096381831,246977.480181111,222884.820377021,0.537742602371103,-0.832406057714097,0.133914333347959,0.892825257591441,0.149017647981612
"409",383174.234850802,266300.018085182,233369.006855312,-0.256388360124842,-0.936933975134139,-0.237528387844136,1.62529667312023,-0.265393753254071
"405",387686.253171579,265789.894716236,235037.28620519,-0.452124523931814,-0.834788353164584,-0.314184373068095,1.80231222907945,-0.352660916526805
"440",342823.285033793,250778.807259102,223148.922800382,0.476111382496105,-0.873366691899904,0.102706245854206,0.961707355858365,0.114202198608086
"439",347881.92749214,253023.272391689,224320.836457192,0.411950238855791,-0.907629357187521,0.0806594735788898,1.0285413978322,0.0896502304472012
"436",351713.246264286,255088.232654904,225070.452310816,0.339689217962916,-0.939694514520376,0.039817767140528,1.10137890398087,0.044233632971282
"433",356187.560994526,258025.607143392,226227.421291498,0.263232991713997,-0.964732288225242,-6.42571983607861e-05,1.17439462991825,-7.13718025874037e-05
"432",363311.607678824,260219.892720059,228021.523065635,0.180235201270694,-0.983018355914957,-0.0344990457428611,1.25049556897286,-0.0383234963910665
"427",369916.612722697,261604.808463775,229757.993694935,0.0889844709792837,-0.992802581580957,-0.0801548372259853,1.33108462906503,-0.0890885978365558
"417",374259.323551399,263079.808151677,230892.152673361,0.00858615184123221,-0.990816349156204,-0.134941617899487,1.39846088783551,-0.150165111677034
"412",377397.836266877,264424.622360163,231926.939683983,-0.124090374360282,-0.974879033802181,-0.184966073765034,1.51187203420872,-0.206178376537517
"444",335849.854829837,245071.716399044,220954.027522777,0.59149270027706,-0.790154391752285,0.160600195247482,0.828968099243814,0.178859940634359
"446",332150.463321189,242710.125651282,219562.257795225,0.639387182960043,-0.744579700004131,0.19179442277652,0.766490401477866,0.213847812030615
"447",307716.4181223,221035.750345932,210543.674663692,0.883301595034669,-0.113230421215919,0.454925448750094,0.106838492084928,0.517057452730978
"445",305852.847959149,220522.818451202,209058.786641508,0.882204977292964,-0.0274582536558914,0.470064274696227,0.0259296594853476,0.535172850347512
"441",305604.344939855,218933.557236202,207950.597760868,0.870796000496896,0.0784394880938396,0.48534685764532,-0.0744267385612405,0.553564854993115
"438",301579.974963237,217609.424994834,206539.071248689,0.852625889542058,0.188398974272192,0.487375542036939,-0.180023630443873,0.556014524619624
"435",296344.89465203,216558.48882649,204900.847787321,0.819761575638113,0.325105165429658,0.471484454163945,-0.314475403252471,0.536877461814321
"448",329102.032372329,239880.855629716,218295.172926436,0.681784588289795,-0.696882052438905,0.222542535617474,0.70581320197908,0.248466860972507
"450",326419.160043417,237379.726271291,217434.871238423,0.722560567684049,-0.642943570149318,0.254027147430651,0.641328554738186,0.284075311425176
"453",323798.219969034,234906.768596484,216513.586178393,0.761460223929808,-0.581221982014708,0.286983161519385,0.57159508644622,0.32155054911065
"454",321628.688397605,232263.05260335,215766.896503857,0.799857272312327,-0.507901536527587,0.319788012786596,0.492661398963024,0.359091939075148
"458",319234.00722181,229605.792983028,215021.369426154,0.823002036393993,-0.447248799128137,0.350194459935877,0.430411788291165,0.394131230670931
"457",317425.473937739,227129.358245053,214237.574520402,0.848409246915745,-0.372046201487328,0.376541330675278,0.354897494487626,0.424705053824155
"455",312367.354611647,223845.932372687,213124.597976315,0.866072295796492,-0.285965651453118,0.410051734105329,0.271237292205937,0.463912793642781
"451",309657.380448162,221599.656540632,211979.175343661,0.879938241459533,-0.19996376446855,0.430956127832836,0.188791246836294,0.488572417711396
"470",340225.0246582,244142.049101161,223778.467087317,0.468957290482077,-0.86679754327584,0.169531939983818,0.959055763385317,0.188865557411141
"434",383697.527658137,261274.742687312,236116.902185333,-0.354854052238617,-0.907830706256074,-0.223432339620813,1.72225170332371,-0.249470865427844
"431",385154.387525212,257990.925166641,237966.753980644,-0.540362834316521,-0.789466809618231,-0.291118813889841,1.90187588845138,-0.326269545534053
"469",343768.73351255,246335.17022163,224782.445203933,0.407521780560442,-0.902572428746139,0.138884877636634,1.02619533581429,0.154570617951772
"466",348564.910603751,249255.511509655,226011.082988944,0.337911814698583,-0.934831558607788,0.10911261392728,1.09787092294583,0.121342695483054
"464",351955.583350978,251996.682490741,226589.580145965,0.265908171463661,-0.961605801868799,0.0678758142574827,1.16965585898694,0.0754268494715998
"460",357057.309042669,253971.124452047,228065.919614672,0.187382904840696,-0.981827780580245,0.0300309216364229,1.24408272246,0.0333590611690416
"459",363351.461874186,255730.690822883,230069.88207156,0.0989174250931838,-0.995072236021604,-0.00682554846880495,1.32498959131245,-0.00758131452124078
"449",367753.794692197,256478.925262577,231326.743231969,0.00222247043084662,-0.998682009651395,-0.0512767415485377,1.41106369095081,-0.0569695518217429
"442",375119.839233592,258047.726678224,233737.44423855,-0.0996203423863274,-0.989667683493496,-0.103119656862538,1.49958211364325,-0.114662893442424
"437",377866.611119747,261577.741321401,233684.528934962,-0.219842635632216,-0.961635007917031,-0.164095481676651,1.60300284635729,-0.182774356044916
"473",335793.318803194,241663.094819013,222311.304429981,0.528427953211355,-0.825567355394055,0.197996060497487,0.890542876246309,0.220818916084494
"476",332700.913742804,239275.662985504,220870.87149486,0.582896921887735,-0.779867612079992,0.228117702255776,0.822659253216286,0.2547597181615
"475",309288.15220548,215782.889778789,212035.508659902,0.854211928838936,-0.166293877227262,0.492613770641857,0.158830176796838,0.56234894161517
"471",306220.919634531,214790.083243763,210861.989004467,0.855039044222543,-0.0817539829828971,0.51207862591738,0.078107572071006,0.586006968344899
"467",305881.335395404,214677.109077356,209121.311865288,0.851160316302229,0.0139245469801367,0.524721090622139,-0.0133290012609211,0.601478957575425
"463",303269.037487405,214047.186240586,207225.842210033,0.849369158897697,0.113431485582996,0.515466128850241,-0.108623704906141,0.590144202421173
"461",299122.31216995,213959.99504809,205789.822594919,0.812767366499632,0.244946361304527,0.528592932261609,-0.238095247402701,0.6062348443086
"452",297068.640630635,211151.010378882,205612.398117706,0.76535244985965,0.396390286473256,0.507060517377839,-0.392409726855368,0.579889327909247
"478",329982.367717379,236332.413065379,219655.162064981,0.628467857555759,-0.734359571637375,0.256406262723526,0.760780137825845,0.286773365190831
"481",327587.520639189,233785.892080301,218934.584356513,0.671115947449214,-0.680968608677338,0.293061664288243,0.694148437219278,0.328487761295511
"486",325364.974924287,231502.861460842,218093.12669059,0.710465444394002,-0.622331640920474,0.328545553966666,0.62520351273955,0.369158521313986
"485",323168.02438483,228948.677849761,217263.264499036,0.749037220921596,-0.556653131266807,0.359277793809904,0.551342390524666,0.404648385868286
"484",321020.429958084,226190.880470097,216531.441342819,0.778166514326929,-0.496667962531107,0.384418796334773,0.486780115653544,0.433888005053623
"482",318607.085531319,223019.708478422,215714.779758915,0.805696230979486,-0.423349891205758,0.414280645217132,0.410932482367407,0.468888302879081
"480",315480.529777408,220259.383607111,214817.398303304,0.825859147032283,-0.345090083077385,0.44594787119657,0.332723521498718,0.506361084783328
"479",311852.309349287,217172.242501266,213495.810167397,0.842833973781734,-0.255270757971496,0.473780257887504,0.244739756351283,0.539634997167752
"499",340566.744276203,240794.53055482,225022.338779844,0.396381429001234,-0.895614750484777,0.201881107231536,1.02582430709478,0.225188790633922
"456",379550.533137619,254819.588684279,237212.572809987,-0.505887028934493,-0.828536299007077,-0.240012322982565,1.87311142532545,-0.268203158420437
"496",344833.260247526,242968.941452181,226246.572709691,0.33223387053284,-0.928438897343395,0.166198282694343,1.09531851040926,0.185129993701684
"493",349369.873914373,245483.773428689,227516.43553633,0.261577004829179,-0.956983892681528,0.125536049375092,1.16825455252935,0.13966284470101
